FIPS,Rate_x,Rate_y,Rate
49017,177.1,0.0,0.0
49019,256.4,32.1,0.0
49021,200.9,6.4,0.0
49023,106.3,29.0,0.0
49025,68.9,0.0,0.0
49027,94.8,7.9,0.0
49029,78.6,0.0,0.0
49031,132.5,0.0,0.0
49033,0.0,87.4,0.0
49035,396.4,93.0,3.6
49037,380.7,20.0,0.0
49039,120.4,3.5,0.0
49041,220.6,9.6,0.0
49043,236.4,23.4,0.0
49045,235.3,36.2,0.0
49047,298.1,14.1,0.0
49049,170.3,17.6,0.4
49051,132.4,7.6,0.0
49053,216.5,12.2,0.0
49055,145.6,0.0,0.0
49057,292.2,52.0,0.8
50001,296.3,10.9,0.0
50003,234.6,5.5,2.7
50005,343.4,0.0,0.0
50007,452.6,22.6,2.5
50009,273.7,0.0,0.0
50011,378.9,12.4,0.0
50013,472.3,0.0,0.0
50015,291.2,0.0,0.0
50017,335.5,3.5,0.0
50019,316.5,3.7,0.0
50021,300.2,29.7,0.0
50023,428.2,13.5,0.0
50025,328.3,9.1,0.0
50027,255.1,7.1,0.0
51001,790.4,84.5,3.0
51003,218.4,42.7,1.0
51005,290.8,6.2,0.0
51007,258.9,47.1,0.0
51009,332.5,71.5,0.0
51011,419.5,45.9,0.0
51013,331.7,58.7,5.8
51015,182.6,43.3,1.4
51017,216.6,65.0,0.0
51019,151.8,58.1,2.6
51021,89.1,14.8,0.0
51023,169.7,27.3,3.0
51025,648.1,135.5,0.0
51027,46.6,0.0,4.2
51029,262.6,52.5,0.0
51031,356.7,67.0,7.2
51033,341.3,37.5,0.0
51035,210.8,13.4,0.0
51036,378.7,28.1,0.0
51037,308.8,48.8,0.0
51041,393.0,81.2,2.1
51043,188.2,20.9,0.0
51045,76.8,57.6,0.0
51047,292.7,35.0,0.0
51049,416.6,121.9,0.0
51051,213.1,12.9,0.0
51053,422.9,86.0,7.2
51057,480.9,35.6,17.8
51059,199.0,24.5,1.6
51061,232.1,19.3,0.0
51063,141.7,25.8,0.0
51065,169.4,46.2,0.0
51067,275.1,103.0,3.6
51069,233.6,28.3,1.2
51071,183.2,17.7,0.0
51073,233.5,51.6,2.7
51075,337.6,37.0,0.0
51077,184.7,6.6,0.0
51079,148.9,21.3,0.0
51081,546.9,58.9,0.0
51083,418.1,113.0,0.0
51085,254.6,29.6,1.0
51087,538.0,143.4,5.3
51089,361.1,150.1,1.9
51091,90.3,0.0,0.0
51093,434.7,95.4,8.4
51095,259.5,58.1,2.8
51097,322.6,84.2,0.0
51099,272.8,36.1,4.0
51101,198.8,12.4,6.2
51103,385.7,26.9,0.0
51105,166.8,15.9,0.0
51107,174.7,17.4,1.7
51109,226.8,50.1,5.9
51111,367.2,111.8,0.0
51113,303.0,128.8,0.0
51115,224.8,11.2,0.0
51117,448.7,82.7,3.2
51119,306.6,65.0,0.0
51121,286.9,32.2,0.0
51125,175.8,47.3,0.0
51127,276.8,46.1,5.1
51131,635.1,33.0,0.0
51133,450.8,16.4,0.0
51135,779.8,82.4,19.0
51137,331.5,57.7,0.0
51139,205.7,0.0,0.0
51141,103.4,43.6,0.0
51143,339.6,56.1,4.8
51145,212.3,21.2,0.0
51147,543.8,92.1,0.0
51149,657.7,99.3,2.7
51153,345.0,36.5,3.0
51155,249.2,69.6,5.8
51157,280.8,26.7,0.0
51159,312.7,33.5,0.0
51161,264.1,70.6,6.4
51163,242.1,4.5,0.0
51165,203.2,24.4,0.0
51167,113.2,0.0,0.0
51169,141.3,8.8,0.0
51171,192.1,7.0,0.0
51173,199.0,19.0,3.2
51175,491.0,126.9,0.0
51177,292.9,40.8,2.4
51179,291.0,38.7,2.9
51181,635.6,162.6,0.0
51183,525.0,84.7,0.0
51185,142.8,4.5,0.0
51187,323.0,28.4,5.2
51191,133.0,16.4,1.8
51193,442.9,34.1,0.0
51195,327.7,14.8,2.5
51197,269.2,37.5,0.0
51199,297.3,51.3,0.0
51510,423.1,80.6,8.7
51515,316.71,65.3,2.64
51520,415.2,126.9,0.0
51530,284.4,29.9,0.0
51540,464.5,162.3,6.8
51550,555.6,133.6,3.9
51570,459.3,73.7,5.7
51580,446.9,0.0,0.0
51590,316.71,324.0,0.0
51595,316.71,107.4,0.0
51600,621.5,70.9,0.0
51610,429.4,140.7,7.4
51620,316.71,439.9,0.0
51630,785.6,99.5,0.0
51640,355.4,0.0,0.0
51650,316.71,285.3,12.4
51660,511.7,54.5,3.9
51670,866.3,275.2,4.5
51678,167.4,27.9,0.0
51680,646.0,214.1,6.4
51683,431.6,67.1,2.4
51685,278.7,68.1,6.2
51690,661.6,298.1,0.0
51700,991.1,271.4,9.9
51710,316.71,321.8,5.3
51720,398.3,24.9,0.0
51730,316.71,633.1,6.1
51735,181.8,16.5,0.0
51740,316.71,366.9,7.3
51750,316.71,93.1,0.0
51760,316.71,478.7,15.9
51770,660.1,289.4,12.2
51775,229.3,63.2,4.0
51790,340.9,110.9,0.0
51800,664.9,191.3,3.5
51810,520.0,122.2,2.5
51820,343.3,108.2,0.0
51830,572.1,105.2,0.0
51840,584.2,113.9,3.7
53001,388.1,52.4,10.5
53003,325.6,13.6,0.0
53005,358.8,81.3,9.8
53007,393.4,17.6,0.0
53009,226.8,19.4,1.4
53011,346.5,47.8,4.7
53013,223.2,24.8,24.8
53015,444.7,37.3,7.9
53017,385.1,20.3,0.0
53019,327.0,13.1,0.0
53021,496.3,120.0,6.9
53023,221.6,44.3,0.0
53025,431.0,87.1,4.4
53027,295.5,47.8,4.2
53029,304.6,34.3,2.5
53031,266.0,69.8,0.0
53033,363.1,109.2,8.6
53035,368.6,72.8,2.4
53037,399.9,40.7,2.4
53039,278.0,14.4,0.0
53041,345.0,21.3,1.3
53043,48.5,0.0,0.0
53045,327.3,62.8,0.0
53047,196.6,26.7,0.0
53049,161.0,68.3,0.0
53051,178.3,7.8,0.0
53053,538.6,157.1,3.8
53055,126.0,18.9,0.0
53057,291.2,47.1,1.7
53059,257.2,8.9,8.9
53061,271.1,55.0,3.8
53063,449.9,113.3,2.3
53065,241.8,20.7,0.0
53067,339.6,56.4,0.8
53069,49.5,24.7,0.0
53071,324.2,79.0,1.7
53073,282.5,28.1,1.0
53075,672.1,27.9,2.1
53077,613.7,165.6,6.1
54001,137.1,6.0,0.0
54003,335.8,75.4,1.8
54005,152.7,8.3,0.0
54007,124.1,0.0,0.0
54009,130.6,29.5,0.0
54011,421.1,139.0,12.4
54013,145.4,13.2,0.0
54015,205.5,10.8,0.0
54017,191.8,0.0,0.0
54019,258.8,13.2,2.2
54021,103.8,0.0,0.0
54023,170.1,0.0,0.0
54025,202.0,8.4,2.8
54027,209.0,4.3,0.0
54029,201.4,46.2,3.3
54031,150.9,0.0,0.0
54033,226.2,42.0,1.4
54035,133.7,10.3,0.0
54037,290.5,50.8,0.0
54039,362.3,85.7,1.0
54041,364.7,18.2,0.0
54043,171.6,27.8,0.0
54045,125.0,41.7,0.0
54047,138.9,71.9,0.0
54049,316.5,58.0,0.0
54051,187.9,12.3,0.0
54053,162.2,3.7,0.0
54055,292.0,79.1,0.0
54057,166.0,28.9,0.0
54059,154.4,19.3,0.0
54061,461.5,56.7,5.9
54063,89.0,7.4,0.0
54065,165.7,17.1,0.0
54067,96.3,7.7,0.0
54069,295.0,86.9,0.0
54071,133.9,0.0,0.0
54073,118.8,26.4,0.0
54075,80.7,0.0,0.0
54077,271.7,8.9,0.0
54079,146.5,14.1,0.0
54081,277.8,53.3,1.3
54083,234.6,6.8,0.0
54085,178.7,0.0,0.0
54087,150.1,20.5,0.0
54089,81.1,29.5,0.0
54091,218.0,23.6,0.0
54093,157.9,0.0,0.0
54095,133.4,11.1,0.0
54097,291.9,20.3,0.0
54099,120.7,9.7,0.0
54101,101.2,0.0,0.0
54103,129.6,30.9,0.0
54105,118.6,50.8,0.0
54107,244.9,40.4,0.0
54109,134.7,8.7,4.3
55001,234.4,14.6,0.0
55003,156.1,6.2,0.0
55005,289.0,6.6,0.0
55007,52.8,6.6,0.0
55009,386.9,54.6,0.0
55011,112.3,0.0,0.0
55013,169.6,6.5,0.0
55015,163.3,14.1,0.0
55017,269.3,15.8,1.6
55019,153.1,2.9,0.0
55021,174.7,10.6,0.0
55023,201.3,30.5,0.0
55025,372.8,77.5,2.4
55027,307.9,15.8,0.0
55029,179.2,7.2,0.0
55031,344.1,20.5,0.0
55033,330.9,13.6,0.0
55035,378.6,37.5,3.0
55037,66.4,0.0,0.0
55039,336.0,19.6,1.0
55041,405.4,21.9,0.0
55043,217.4,13.7,0.0
55045,215.7,5.4,0.0
55047,189.9,10.5,0.0
55049,143.2,8.4,4.2
55051,186.9,0.0,0.0
55053,305.2,38.8,0.0
55055,191.7,15.4,1.2
55057,286.3,3.8,0.0
55059,459.0,115.0,1.2
55061,180.4,14.6,0.0
55063,396.7,35.1,2.6
55065,125.3,0.0,0.0
55067,137.9,5.1,0.0
55069,341.7,10.5,0.0
55071,255.4,5.0,1.2
55073,260.7,13.3,0.7
55075,180.2,9.6,0.0
55077,92.3,0.0,0.0
55078,316.71,0.0,0.0
55079,971.7,259.1,5.0
55081,315.7,19.9,0.0
55083,179.5,8.0,0.0
55085,193.3,11.2,0.0
55087,286.7,28.8,0.0
55089,143.6,10.3,2.3
55091,163.0,0.0,0.0
55093,314.8,34.2,0.0
55095,174.8,16.1,0.0
55097,292.7,9.9,0.0
55099,246.3,0.0,0.0
55101,499.4,96.9,1.5
55103,231.4,16.9,0.0
55105,411.8,59.1,0.6
55107,270.9,6.9,0.0
55109,161.8,12.8,0.0
55111,291.3,11.1,0.0
55113,393.6,36.3,0.0
55115,235.3,14.4,0.0
55117,288.9,28.7,0.9
55119,179.5,4.9,0.0
55121,202.8,10.1,10.1
55123,128.6,3.3,0.0
55125,201.2,0.0,0.0
55127,217.6,10.7,0.0
55129,223.1,0.0,0.0
55131,185.3,20.3,0.8
55133,163.0,18.0,0.3
55135,221.9,13.4,0.0
55137,143.9,8.2,0.0
55139,347.4,32.4,0.0
55141,294.8,2.7,0.0
56001,430.2,37.4,0.0
56003,216.8,8.3,0.0
56005,539.7,68.5,0.0
56007,330.2,0.0,0.0
56009,223.6,14.0,0.0
56011,125.3,27.8,0.0
56013,522.0,24.4,0.0
56015,345.3,7.3,0.0
56017,103.2,0.0,0.0
56019,104.3,0.0,0.0
56021,399.8,21.9,2.1
56023,130.7,5.4,0.0
56025,386.5,13.6,0.0
56027,0.0,0.0,0.0
56029,184.8,13.7,0.0
56031,182.5,22.8,0.0
56033,352.1,3.4,0.0
56035,129.5,10.0,0.0
56037,232.1,13.3,0.0
56039,193.1,13.5,9.0
56041,308.6,4.7,0.0
56043,224.5,23.6,0.0
56045,237.5,0.0,0.0
60000,316.71,65.3,2.64
66000,491.3,56.5,2.5
69000,316.71,65.3,2.64
72001,95.2,10.6,0.0
72003,94.2,7.4,7.4
72005,132.7,12.2,12.2
72007,98.3,7.3,10.9
72009,126.2,12.2,8.1
72011,137.3,0.0,17.6
72013,113.6,7.6,14.2
72015,191.0,10.6,5.3
72017,44.1,4.0,36.1
72019,101.0,6.7,6.7
72021,127.2,12.4,15.4
72023,107.3,7.9,11.9
72025,183.9,31.4,20.4
72027,80.2,0.0,14.9
72029,208.6,4.2,12.6
72031,150.8,21.7,15.1
72033,133.2,15.2,15.2
72035,138.2,4.3,13.0
72037,174.5,15.9,15.9
72039,67.7,5.6,16.9
72041,142.5,14.2,14.2
72043,128.9,7.4,0.0
72045,98.8,0.0,0.0
72047,50.4,5.6,5.6
72049,330.0,0.0,0.0
72051,73.2,2.6,7.8
72053,276.1,38.2,8.8
72054,80.6,8.1,0.0
72055,78.4,0.0,0.0
72057,133.4,4.6,2.3
72059,54.6,5.0,5.0
72061,101.3,6.5,17.2
72063,108.2,12.7,12.7
72065,72.1,4.8,7.2
72067,125.4,11.9,17.9
72069,155.7,19.7,14.3
72071,167.6,13.6,11.3
72073,159.3,0.0,0.0
72075,221.1,16.4,6.1
72077,132.2,15.0,15.0
72079,122.6,0.0,4.1
72081,42.5,0.0,7.1
72083,185.6,0.0,0.0
72085,87.9,12.9,12.9
72087,174.6,10.7,3.6
72089,227.5,67.2,15.5
72091,139.2,14.4,24.0
72093,66.4,0.0,16.6
72095,198.9,0.0,0.0
72097,211.2,14.6,12.2
72099,83.2,0.0,0.0
72101,59.0,3.1,12.4
72103,119.0,29.8,7.4
72105,67.6,3.4,3.4
72107,71.5,4.5,4.5
72109,126.0,0.0,0.0
72111,98.4,4.5,8.9
72113,167.4,18.2,7.8
72115,71.9,0.0,20.0
72117,60.9,13.5,6.8
72119,182.3,11.4,9.5
72121,128.5,0.0,0.0
72123,107.1,6.7,0.0
72125,83.0,3.0,11.9
72127,203.5,25.7,31.5
72129,194.8,17.7,15.2
72131,110.1,2.5,2.5
72133,126.9,4.4,13.1
72135,85.5,9.4,14.7
72137,110.5,13.1,25.0
72139,145.0,14.1,9.9
72141,74.1,0.0,6.4
72143,63.7,7.6,10.2
72145,73.0,3.6,17.8
72147,263.4,11.0,32.9
72149,94.3,0.0,8.2
72151,156.1,8.4,5.6
72153,92.8,0.0,0.0
78000,757.4,81.6,1.9
