COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
29143,63868,0.000472292,0.000000000,0.005405405,0.000557724
29143,63860,0.000000000,0.000000000,0.005405405,0.000139431
29143,63828,0.000000000,0.001574803,0.005405405,0.000278862
29143,63873,0.316908060,0.289763780,0.275675676,0.313441160
29143,63848,0.104691436,0.040944882,0.005405405,0.096486336
29145,64858,0.000000000,0.000000000,0.002283105,0.000035164
29145,64861,0.000881327,0.000000000,0.000000000,0.000808777
29145,64804,0.293328735,0.352075670,0.458904110,0.299810113
29145,64866,0.022378051,0.006305833,0.013698630,0.021168859
29145,64840,0.044296279,0.024172359,0.052511416,0.043076166
29145,64865,0.091543089,0.028376248,0.031963470,0.086398481
29145,64844,0.075679197,0.043615344,0.018264840,0.072649272
29145,65723,0.011418937,0.002627430,0.000000000,0.010654758
29145,64843,0.007587079,0.002627430,0.002283105,0.007173500
29145,64867,0.017741503,0.004729375,0.002283105,0.016632675
29145,64873,0.009196459,0.002101944,0.002283105,0.008615233
29145,65734,0.000076637,0.000000000,0.000000000,0.000070328
29145,64862,0.006054336,0.001576458,0.000000000,0.005661439
29145,64850,0.405027398,0.526011561,0.410958904,0.413214713
29145,64842,0.014790972,0.005780347,0.002283105,0.013995358
29145,64864,0.000000000,0.000000000,0.002283105,0.000035164
29147,64489,0.005989261,0.003372681,0.000000000,0.005515720
29147,64486,0.011875258,0.001686341,0.000000000,0.010663725
29147,64487,0.041098720,0.011804384,0.003327787,0.037414966
29147,64457,0.010842627,0.003372681,0.001663894,0.009928296
29147,64475,0.026125568,0.015177066,0.178036606,0.033921677
29147,64455,0.018380834,0.015177066,0.003327787,0.017374517
29147,64427,0.003097893,0.000000000,0.000000000,0.002757860
29147,64468,0.654997935,0.870151771,0.530782030,0.659863946
29147,64433,0.002994630,0.003372681,0.026622296,0.004320647
29147,64461,0.038000826,0.008431703,0.004991681,0.034565177
29147,64428,0.043060719,0.011804384,0.003327787,0.039161611
29147,64434,0.019103676,0.000000000,0.196339434,0.027854385
29147,64431,0.017244940,0.013490725,0.003327787,0.016271373
29147,64423,0.028294093,0.008431703,0.001663894,0.025740026
29147,64445,0.014766625,0.001686341,0.001663894,0.013329656
29147,64476,0.019723255,0.003372681,0.001663894,0.017834161
29147,64479,0.041305246,0.026981450,0.004991681,0.038518110
29147,64432,0.003097893,0.001686341,0.038269551,0.004964148
29149,65692,0.073950823,0.023598820,0.000000000,0.070771899
29149,65778,0.053614346,0.014749263,0.058823529,0.051344319
29149,65791,0.479016454,0.752212389,0.823529412,0.496097138
29149,65606,0.356627842,0.194690265,0.058823529,0.346227233
29149,65690,0.036790534,0.014749263,0.058823529,0.035559410
29151,65013,0.049285362,0.020618557,0.000000000,0.047190314
29151,65054,0.099227863,0.273195876,0.049689441,0.103228811
29151,65001,0.016921308,0.010309278,0.031055901,0.017075442
29151,65076,0.007557089,0.000000000,0.000000000,0.007140640
29151,65048,0.013635617,0.000000000,0.006211180,0.013039429
29151,65051,0.375390176,0.381443299,0.683229814,0.383266066
29151,65024,0.100542139,0.134020619,0.043478261,0.100124185
29151,65061,0.019057007,0.010309278,0.000000000,0.018317293
29151,65016,0.125020536,0.036082474,0.031055901,0.119993791
29151,65058,0.021849844,0.010309278,0.043478261,0.022042844
29151,65085,0.064563825,0.051546392,0.093167702,0.064886681
29151,65014,0.021521275,0.000000000,0.000000000,0.020335300
29151,65035,0.085427961,0.072164948,0.018633540,0.083359205
29153,65760,0.058059989,0.034482759,0.033898305,0.057351940
29153,65637,0.136467286,0.172413793,0.033898305,0.136147039
29153,65655,0.440975267,0.568965517,0.711864407,0.446221920
29153,65766,0.022978425,0.017241379,0.016949153,0.022804629
29153,65676,0.073846694,0.051724138,0.067796610,0.073349217
29153,65715,0.021399754,0.000000000,0.016949153,0.020932607
29153,65609,0.000175408,0.000000000,0.000000000,0.000170184
29153,65762,0.072268023,0.051724138,0.016949153,0.071307012
29153,65618,0.019294861,0.017241379,0.016949153,0.019230769
29153,65784,0.017891598,0.000000000,0.016949153,0.017528931
29153,65773,0.055604280,0.034482759,0.016949153,0.054799183
29153,65666,0.010173654,0.000000000,0.016949153,0.010040844
29153,65741,0.000350816,0.000000000,0.016949153,0.000510551
29153,65729,0.070163129,0.051724138,0.016949153,0.069264806
29153,65733,0.000350816,0.000000000,0.000000000,0.000340368
29155,63852,0.000374392,0.000000000,0.000000000,0.000339443
29155,63830,0.406214901,0.420740741,0.493333333,0.408802897
29155,63839,0.000000000,0.000000000,0.006666667,0.000113148
29155,63877,0.214152003,0.226666667,0.300000000,0.216564834
29155,63851,0.253962311,0.314074074,0.133333333,0.256505997
29155,63855,0.001747161,0.000000000,0.000000000,0.001584069
29155,63826,0.000000000,0.000000000,0.006666667,0.000113148
29155,63873,0.023461874,0.011851852,0.013333333,0.022403259
29155,63853,0.000000000,0.000000000,0.006666667,0.000113148
29155,63849,0.006115063,0.001481481,0.006666667,0.005770536
29155,63840,0.000000000,0.000000000,0.006666667,0.000113148
29155,63827,0.049045301,0.011851852,0.020000000,0.045711699
29155,63879,0.044926994,0.013333333,0.006666667,0.041864675
29157,63755,0.000366122,0.001400560,0.000000000,0.000442429
29157,63776,0.000000000,0.000000000,0.007518797,0.000110607
29157,63748,0.045521113,0.014005602,0.007518797,0.042473178
29157,63770,0.003173053,0.000000000,0.000000000,0.002875788
29157,63775,0.890895777,0.955182073,0.962406015,0.897024665
29157,63746,0.001830608,0.007002801,0.007518797,0.002322752
29157,63732,0.023065658,0.009803922,0.007518797,0.021789625
29157,63783,0.008664877,0.007002801,0.007518797,0.008516757
29157,63737,0.001220405,0.004201681,0.000000000,0.001437894
29157,63673,0.025262387,0.001400560,0.000000000,0.023006305
29159,65325,0.000425210,0.000496278,0.000000000,0.000420468
29159,65345,0.006803364,0.001488834,0.001661130,0.006222932
29159,65350,0.032788434,0.001985112,0.084717608,0.031493083
29159,65301,0.753236322,0.814888337,0.737541528,0.758062482
29159,65332,0.037182273,0.007444169,0.086378738,0.035908002
29159,65348,0.000566947,0.000000000,0.000000000,0.000504562
29159,64020,0.000047246,0.000000000,0.000000000,0.000042047
29159,65336,0.002078806,0.001488834,0.001661130,0.002018248
29159,65335,0.003023717,0.000000000,0.000000000,0.002690998
29159,65347,0.002598507,0.000000000,0.001661130,0.002354623
29159,65302,0.062411415,0.140446650,0.003322259,0.067527225
29159,65351,0.003685155,0.001488834,0.004983389,0.003531935
29159,65360,0.012945290,0.003970223,0.000000000,0.011857209
29159,65340,0.006803364,0.000496278,0.000000000,0.006096792
29159,65333,0.015213078,0.003473945,0.001661130,0.013875457
29159,65337,0.041717849,0.015880893,0.074750831,0.040364967
29159,65334,0.018473023,0.006451613,0.001661130,0.017028970
29161,65529,0.005390475,0.000935016,0.003883495,0.004957839
29161,65550,0.050385352,0.003740065,0.003883495,0.044620550
29161,65409,0.000000000,0.025245442,0.000000000,0.002108057
29161,65436,0.002940259,0.000935016,0.000970874,0.002693629
29161,65402,0.061656346,0.220663862,0.001941748,0.072532792
29161,65462,0.034882167,0.005142590,0.001941748,0.031074329
29161,65401,0.669755424,0.597007948,0.845631068,0.670752655
29161,65453,0.000490043,0.000000000,0.000000000,0.000429419
29161,65459,0.000356395,0.000000000,0.000000000,0.000312305
29161,65461,0.002762062,0.000935016,0.000970874,0.002537477
29161,65559,0.171381476,0.145395044,0.140776699,0.167980949
29163,63359,0.037353898,0.009828010,0.000000000,0.034105534
29163,63344,0.057838294,0.033169533,0.033175355,0.055126555
29163,63330,0.015062056,0.008599509,0.009478673,0.014371514
29163,63459,0.001084468,0.000000000,0.000000000,0.000965251
29163,63353,0.316303169,0.417690418,0.393364929,0.326898327
29163,63441,0.060368719,0.017199017,0.033175355,0.055984556
29163,63336,0.075069285,0.019656020,0.037914692,0.069390819
29163,63433,0.004578865,0.004914005,0.004739336,0.004611755
29163,63339,0.053500422,0.019656020,0.018957346,0.049764050
29163,63343,0.001807447,0.000000000,0.000000000,0.001608752
29163,63334,0.372936498,0.469287469,0.469194313,0.383526384
29163,63382,0.004096879,0.000000000,0.000000000,0.003646504
29165,64028,0.002470269,0.000000000,0.000444840,0.002194882
29165,64164,0.002470269,0.000760071,0.000444840,0.002252643
29165,64439,0.011761105,0.003800355,0.005782918,0.010897399
29165,64089,0.011476915,0.000506714,0.000889680,0.010185025
29165,64163,0.014799755,0.006840638,0.007562278,0.013881669
29165,64484,0.002426548,0.001266785,0.000000000,0.002233389
29165,64092,0.000065582,0.000000000,0.000444840,0.000077013
29165,64018,0.008110353,0.003546998,0.000444840,0.007431795
29165,64440,0.000284190,0.000000000,0.000000000,0.000250294
29165,64079,0.146795208,0.149480618,0.052935943,0.142936907
29165,64153,0.057253410,0.193818090,0.090747331,0.069081037
29165,64492,0.000131165,0.000000000,0.000000000,0.000115520
29165,64151,0.267138860,0.123384849,0.195284698,0.253104603
29165,64154,0.113151452,0.072713453,0.415925267,0.123182965
29165,64118,0.002142357,0.000253357,0.000000000,0.001906082
29165,64150,0.037381952,0.100076007,0.088523132,0.044359730
29165,64444,0.012460651,0.005067140,0.001334520,0.011417239
29165,64152,0.247988807,0.195084875,0.123665480,0.238587574
29165,64190,0.011826688,0.072713453,0.000889680,0.015980285
29165,64155,0.001399091,0.000000000,0.000000000,0.001232215
29165,64098,0.030998601,0.033696478,0.013790036,0.030458807
29165,64168,0.017466772,0.036990119,0.000889680,0.018232927
29167,65725,0.051545010,0.043254377,0.025559105,0.050546195
29167,65601,0.022990817,0.003089598,0.012779553,0.021600938
29167,65727,0.006032576,0.001029866,0.003194888,0.005677961
29167,65685,0.006099605,0.000000000,0.006389776,0.005739678
29167,65781,0.005563376,0.000000000,0.000000000,0.005122508
29167,65770,0.020242644,0.004119464,0.003194888,0.018947109
29167,65674,0.071988739,0.043254377,0.022364217,0.069308153
29167,65613,0.512165695,0.787847580,0.623003195,0.530827625
29167,65724,0.005697433,0.004119464,0.000000000,0.005492810
29167,65640,0.025873048,0.004119464,0.006389776,0.024193051
29167,65649,0.049601180,0.030895984,0.025559105,0.048015800
29167,65663,0.069106508,0.022657055,0.006389776,0.065111399
29167,65645,0.000536229,0.000000000,0.003194888,0.000555453
29167,65622,0.015416583,0.003089598,0.242811502,0.019070542
29167,65650,0.062537704,0.010298661,0.009584665,0.058384250
29167,65710,0.036597627,0.016477858,0.006389776,0.034808369
29167,65648,0.003686574,0.000000000,0.000000000,0.003394433
29167,65617,0.034318654,0.025746653,0.003194888,0.033203728
29169,65459,0.119155673,0.028501629,0.012583893,0.111428108
29169,65550,0.002990325,0.000000000,0.000000000,0.002755714
29169,65457,0.004890062,0.000814332,0.004194631,0.004700924
29169,65452,0.046051011,0.021172638,0.009228188,0.043637543
29169,65556,0.067581354,0.043159609,0.087248322,0.067369104
29169,65552,0.001336851,0.000000000,0.000000000,0.001231966
29169,65583,0.232612137,0.416123779,0.215604027,0.239260820
29169,65584,0.166402814,0.344462541,0.153523490,0.172994002
29169,65461,0.000844327,0.001628664,0.000000000,0.000842924
29169,65534,0.012664908,0.000814332,0.085570470,0.015010537
29169,65473,0.345470536,0.143322476,0.432046980,0.340768358
29171,64672,0.052039381,0.008163265,0.020000000,0.048104492
29171,64655,0.039029536,0.012244898,0.020000000,0.036635871
29171,63567,0.034106892,0.012244898,0.060000000,0.032812998
29171,63551,0.068565401,0.008163265,0.020000000,0.063077413
29171,63565,0.806258790,0.959183673,0.880000000,0.819369226
29173,63462,0.172521468,0.105042017,0.227272727,0.169996300
29173,63352,0.004293521,0.000000000,0.000000000,0.004069552
29173,63441,0.006049961,0.000000000,0.000000000,0.005734369
29173,63467,0.000000000,0.000000000,0.022727273,0.000184980
29173,63436,0.121584699,0.092436975,0.181818182,0.120791713
29173,63382,0.022833724,0.008403361,0.000000000,0.022012579
29173,63461,0.001366120,0.000000000,0.000000000,0.001294858
29173,63456,0.098360656,0.109243697,0.136363636,0.099149094
29173,63459,0.350117096,0.235294118,0.250000000,0.344247133
29173,63401,0.222872756,0.449579832,0.181818182,0.232519423
29175,65257,0.035198156,0.011070111,0.022875817,0.032836057
29175,65239,0.054792091,0.019372694,0.035947712,0.051306338
29175,65270,0.714957000,0.845940959,0.794117647,0.728076407
29175,63534,0.000354641,0.000000000,0.000000000,0.000315731
29175,65244,0.025445518,0.042435424,0.006535948,0.026442497
29175,65260,0.000265981,0.000000000,0.003267974,0.000315731
29175,65259,0.121021367,0.079335793,0.120915033,0.117452048
29175,65278,0.000088660,0.000000000,0.003267974,0.000157866
29175,65243,0.047876585,0.001845018,0.013071895,0.043097324
29177,64637,0.005878895,0.005893910,0.000000000,0.005579171
29177,64035,0.043993729,0.015717092,0.003466205,0.040648247
29177,64668,0.025769155,0.015717092,0.000000000,0.023999292
29177,64024,0.140113659,0.049115914,0.636048527,0.161353170
29177,64671,0.020282187,0.001964637,0.000000000,0.018420120
29177,64085,0.394963747,0.701375246,0.265164645,0.402143110
29177,64062,0.186654909,0.070726916,0.064124783,0.175168261
29177,64036,0.012149716,0.041257367,0.010398614,0.013372299
29177,64077,0.079561043,0.080550098,0.015597920,0.076337230
29177,64084,0.067411327,0.011787819,0.003466205,0.061636557
29177,64017,0.019988242,0.005893910,0.001733102,0.018420120
29177,64624,0.003233392,0.000000000,0.000000000,0.002922423
29179,63633,0.100446429,0.076923077,0.136363636,0.099938688
29179,63629,0.198979592,0.028846154,0.090909091,0.192826487
29179,63665,0.077487245,0.115384615,0.045454545,0.078479460
29179,65560,0.001275510,0.000000000,0.000000000,0.001226242
29179,63666,0.000000000,0.000000000,0.045454545,0.000306560
29179,63957,0.069196429,0.067307692,0.045454545,0.068976088
29179,63654,0.070471939,0.096153846,0.090909091,0.071428571
29179,63625,0.072385204,0.086538462,0.090909091,0.072961373
29179,63638,0.409757653,0.528846154,0.454545455,0.413856530
29181,63931,0.006094104,0.000000000,0.023809524,0.005845622
29181,63955,0.016865079,0.000000000,0.023809524,0.015942607
29181,63935,0.724206349,0.909090909,0.666666667,0.734422745
29181,63939,0.099206349,0.041958042,0.023809524,0.095522785
29181,63953,0.106717687,0.032634033,0.023809524,0.102032682
29181,63942,0.046910431,0.016317016,0.238095238,0.046233559
29183,63338,0.000997734,0.013674197,0.000871460,0.001953750
29183,63368,0.103561047,0.075876932,0.024836601,0.100455314
29183,63332,0.004680725,0.002526754,0.001742919,0.004480151
29183,63304,0.095474478,0.100698573,0.058387800,0.095391283
29183,63373,0.001896926,0.001857907,0.002178649,0.001897608
29183,63357,0.000899192,0.000371581,0.000000000,0.000847748
29183,63341,0.009361451,0.002898335,0.005228758,0.008819946
29183,63366,0.139762761,0.139565993,0.060130719,0.138721866
29183,63346,0.000000000,0.000000000,0.000435730,0.000005614
29183,63301,0.139331642,0.165948276,0.298039216,0.143387286
29183,63303,0.128338096,0.086727111,0.131154684,0.125230885
29183,63302,0.007051882,0.040353746,0.000871460,0.009488039
29183,63367,0.064378449,0.041171225,0.039651416,0.062306660
29183,63376,0.190967432,0.215591558,0.250544662,0.193595293
29183,63386,0.001767590,0.001634958,0.000435730,0.001740410
29183,63385,0.097088096,0.103671225,0.124618736,0.097940141
29183,63348,0.014424024,0.007431629,0.000435730,0.013715550
29183,63365,0.000018477,0.000000000,0.000435730,0.000022457
29185,64738,0.107746920,0.054852321,0.019607843,0.104392358
29185,64763,0.179369388,0.037974684,0.156862745,0.172542840
29185,64776,0.438296095,0.383966245,0.411764706,0.435493402
29185,64744,0.001879307,0.000000000,0.000000000,0.001772700
29185,64740,0.030277720,0.008438819,0.019607843,0.029151073
29185,64781,0.000000000,0.000000000,0.019607843,0.000196967
29185,64724,0.242430570,0.514767932,0.372549020,0.256450660
29186,63028,0.034879624,0.001757469,0.000000000,0.032476024
29186,63628,0.012683500,0.001757469,0.000000000,0.011878814
29186,63036,0.010334703,0.000000000,0.000000000,0.009590235
29186,63670,0.625836759,0.841827768,0.847826087,0.641455972
29186,63640,0.063182619,0.008787346,0.000000000,0.059176112
29186,63645,0.006459190,0.000000000,0.000000000,0.005993897
29186,63627,0.149500881,0.091388401,0.119565217,0.145597210
29186,63673,0.097122725,0.054481547,0.032608696,0.093831735
29187,63630,0.000306373,0.000000000,0.000000000,0.000277932
29187,63028,0.000034041,0.000000000,0.000000000,0.000030881
29187,63020,0.000578704,0.000000000,0.000000000,0.000524983
29187,63653,0.016680283,0.010730499,0.008576329,0.016089185
29187,63087,0.014433551,0.001238135,0.006861063,0.013309864
29187,63640,0.384497549,0.570367313,0.356775300,0.397906244
29187,63650,0.011063453,0.002888981,0.003430532,0.010314372
29187,63628,0.208605664,0.122162608,0.159519726,0.201253783
29187,63601,0.260995370,0.267849773,0.399656947,0.264004694
29187,63626,0.001940359,0.000412712,0.000000000,0.001791119
29187,63648,0.002110566,0.000000000,0.000000000,0.001914644
29187,63637,0.016612200,0.010317788,0.015437393,0.016120067
29187,63624,0.059606481,0.012794057,0.044596913,0.055833488
29187,63645,0.006569989,0.000412712,0.000000000,0.005990983
29187,63036,0.015965414,0.000825423,0.003430532,0.014606880
29187,63651,0.000000000,0.000000000,0.001715266,0.000030881
29189,63049,0.000801218,0.000081304,0.000000000,0.000700845
29189,63167,0.000000000,0.000020326,0.000000000,0.000001864
29189,63038,0.005569759,0.000731737,0.001956182,0.004971155
29189,63044,0.010676448,0.027501118,0.024604417,0.012816522
29189,63137,0.018076947,0.005020529,0.010215615,0.016542559
29189,63117,0.010342607,0.018537339,0.015475569,0.011314178
29189,63126,0.015397605,0.021586243,0.009128847,0.015696325
29189,63069,0.001742434,0.001178910,0.000000000,0.001616045
29189,63031,0.043375627,0.019899183,0.017779517,0.040125257
29189,63042,0.021219359,0.027927965,0.033255086,0.022350628
29189,63034,0.015815444,0.003618033,0.002217006,0.014113831
29189,63171,0.000000000,0.000000000,0.000043471,0.000001864
29189,63144,0.010990904,0.021931786,0.002782125,0.011642233
29189,63146,0.034827146,0.033680231,0.068205529,0.036153179
29189,63130,0.031182895,0.017642994,0.045383412,0.030550145
29189,63025,0.010689371,0.013638766,0.004607894,0.010699075
29189,63040,0.007661111,0.009248343,0.007085724,0.007781992
29189,63123,0.049283534,0.024350583,0.063293340,0.047597834
29189,63151,0.001856586,0.005691288,0.000086941,0.002132359
29189,63022,0.001830741,0.009207691,0.000130412,0.002434319
29189,63119,0.034816377,0.036200659,0.018909755,0.034261270
29189,63122,0.040588594,0.035611204,0.032559555,0.039787882
29189,63125,0.033285016,0.022663523,0.040384281,0.032615402
29189,63143,0.010853060,0.012642790,0.021865762,0.011489389
29189,63138,0.020657214,0.008496280,0.017953399,0.019426090
29189,63074,0.017495418,0.018374731,0.019779169,0.017673976
29189,63140,0.000596606,0.000833367,0.001173709,0.000643063
29189,63045,0.000000000,0.009390626,0.001434533,0.000922655
29189,63136,0.045824512,0.025387211,0.039645279,0.043685402
29189,63006,0.002972261,0.016037237,0.000173883,0.004050364
29189,63026,0.021085823,0.033781861,0.008954964,0.021729932
29189,63114,0.036989573,0.028578397,0.028038602,0.035834444
29189,63135,0.020204914,0.010366275,0.010519910,0.018887408
29189,63124,0.010876752,0.010528883,0.008868023,0.010758721
29189,63120,0.001195366,0.000426847,0.000086941,0.001077363
29189,63005,0.014803152,0.034025773,0.007650843,0.016259238
29189,63011,0.032925329,0.037765763,0.010172144,0.032393592
29189,63021,0.049485993,0.011179316,0.058772387,0.046371355
29189,63017,0.038514473,0.045631936,0.032994262,0.038930465
29189,63088,0.008578635,0.007947478,0.013649800,0.008738199
29189,63043,0.022453494,0.029188178,0.028386368,0.023325474
29189,63141,0.021490740,0.057014513,0.031646670,0.025183832
29189,63121,0.029326309,0.015549413,0.040123457,0.028525895
29189,63131,0.014574848,0.033456645,0.004347070,0.015867809
29189,63133,0.008012182,0.008150738,0.002086594,0.007770809
29189,63128,0.028919238,0.015752673,0.035819857,0.028007717
29189,63127,0.005828216,0.015183544,0.004781777,0.006641255
29189,63145,0.000441532,0.002378145,0.000086941,0.000603920
29189,63024,0.000454454,0.001646408,0.000086941,0.000548001
29189,63129,0.049216766,0.023415586,0.051034603,0.046928676
29189,63134,0.012610571,0.011992357,0.008650669,0.012384086
29189,63132,0.015134839,0.035529900,0.033994088,0.017813773
29189,63033,0.040532595,0.020773202,0.028342897,0.038197933
29189,63105,0.015804675,0.053050937,0.050686837,0.020715943
29189,63032,0.002110736,0.009553234,0.000086941,0.002706456
29195,65344,0.027383460,0.020872865,0.005882353,0.026232437
29195,64020,0.000183167,0.000000000,0.000000000,0.000162430
29195,65347,0.007784596,0.001897533,0.008823529,0.007309348
29195,65349,0.155783497,0.111005693,0.067647059,0.149516771
29195,65321,0.015294441,0.001897533,0.014705882,0.014131406
29195,65320,0.008334097,0.000000000,0.002941176,0.007471778
29195,65330,0.018591446,0.002846300,0.017647059,0.017217575
29195,65351,0.122721861,0.142314991,0.232352941,0.127426297
29195,65339,0.030955216,0.007590133,0.005882353,0.028262812
29195,65327,0.000000000,0.000000000,0.002941176,0.000081215
29195,65340,0.612968221,0.711574953,0.641176471,0.622187931
29197,63561,0.253689669,0.225352113,0.071428571,0.251929012
29197,63536,0.250897487,0.253521127,0.071428571,0.250000000
29197,63541,0.104108496,0.056338028,0.214285714,0.103395062
29197,63546,0.001994416,0.000000000,0.071428571,0.002314815
29197,63548,0.352612684,0.464788732,0.500000000,0.356481481
29197,63535,0.036697248,0.000000000,0.071428571,0.035879630
29199,63543,0.072109407,0.015337423,0.025641026,0.064794816
29199,63442,0.009117281,0.012269939,0.025641026,0.009719222
29199,63555,0.684624948,0.923312883,0.897435897,0.715622750
29199,63432,0.100704517,0.021472393,0.025641026,0.090352772
29199,63563,0.133443846,0.027607362,0.025641026,0.119510439
29201,63742,0.000000000,0.000000000,0.003134796,0.000049123
29201,63736,0.069368624,0.028901734,0.025078370,0.064891683
29201,63758,0.000000000,0.000000000,0.003134796,0.000049123
29201,63834,0.006837607,0.000525486,0.000000000,0.006140394
29201,63774,0.000000000,0.000000000,0.003134796,0.000049123
29201,63735,0.000827130,0.000000000,0.000000000,0.000736847
29201,63784,0.000055142,0.000000000,0.003134796,0.000098246
29201,63767,0.000000000,0.000000000,0.003134796,0.000049123
29201,63780,0.157540667,0.100367840,0.178683386,0.152527386
29201,63823,0.001874828,0.000525486,0.003134796,0.001768433
29201,63740,0.106699752,0.068838676,0.078369906,0.102716510
29201,63801,0.600441136,0.781923279,0.539184953,0.616446431
29201,63771,0.056355114,0.018917499,0.156739812,0.054428452
29201,63824,0.000000000,0.000000000,0.003134796,0.000049123
29203,65466,0.166310541,0.343137255,0.166666667,0.172496571
29203,65571,0.005698006,0.000000000,0.000000000,0.005486968
29203,65588,0.346866097,0.303921569,0.333333333,0.345336077
29203,65548,0.000356125,0.000000000,0.000000000,0.000342936
29203,65438,0.480769231,0.352941176,0.333333333,0.475994513
29203,65546,0.000000000,0.000000000,0.166666667,0.000342936
29205,63443,0.061920349,0.042979943,0.022727273,0.059866962
29205,63439,0.019367158,0.011461318,0.022727273,0.018723824
29205,63451,0.041462084,0.011461318,0.022727273,0.038679478
29205,63434,0.076923077,0.068767908,0.159090909,0.077112589
29205,63468,0.407528642,0.633237822,0.522727273,0.428184282
29205,63450,0.020458265,0.002865330,0.022727273,0.018970190
29205,63437,0.203764321,0.100286533,0.068181818,0.193397389
29205,63469,0.168576105,0.128939828,0.159090909,0.165065287
29207,63850,0.000000000,0.000000000,0.004878049,0.000067513
29207,63833,0.000438821,0.000000000,0.000000000,0.000405077
29207,63846,0.037811746,0.020342612,0.019512195,0.036456927
29207,63771,0.007679368,0.003211991,0.009756098,0.007426411
29207,63936,0.029401009,0.029978587,0.024390244,0.029368080
29207,63822,0.088934396,0.039614561,0.004878049,0.084661086
29207,63801,0.000804505,0.000000000,0.000000000,0.000742641
29207,63738,0.000146274,0.000000000,0.009756098,0.000270051
29207,63841,0.470269875,0.713062099,0.502439024,0.486024845
29207,63730,0.092591238,0.057815846,0.312195122,0.093437753
29207,63735,0.024500841,0.014989293,0.004878049,0.023629490
29207,63960,0.105463322,0.055674518,0.039024390,0.101404267
29207,63870,0.004022526,0.004282655,0.004878049,0.004050770
29207,63825,0.137936078,0.061027837,0.063414634,0.132055090
29209,65705,0.006215943,0.000000000,0.002915452,0.005839141
29209,65656,0.140787084,0.037140855,0.043731778,0.133961198
29209,65754,0.000201816,0.000000000,0.000000000,0.000188359
29209,65681,0.048234107,0.044148563,0.011661808,0.047541910
29209,65631,0.015782038,0.000700771,0.000000000,0.014767376
29209,65747,0.141755802,0.096706377,0.020408163,0.137766058
29209,65605,0.001331988,0.000000000,0.000000000,0.001243172
29209,65728,0.000403633,0.000000000,0.000000000,0.000376719
29209,65737,0.257719475,0.458304135,0.285714286,0.268864193
29209,65610,0.011463169,0.000700771,0.002915452,0.010774157
29209,65633,0.071281534,0.048353189,0.034985423,0.069579959
29209,65616,0.043269425,0.053959355,0.311953353,0.047315879
29209,65686,0.160484359,0.220042046,0.241982507,0.164739122
29209,65624,0.035923310,0.009810792,0.005830904,0.034130721
29209,65669,0.004238143,0.000000000,0.002915452,0.003993219
29209,65714,0.008476287,0.000000000,0.000000000,0.007911094
29209,65611,0.052431887,0.030133146,0.032069971,0.050970051
29209,65675,0.000000000,0.000000000,0.002915452,0.000037672
29211,64646,0.037710970,0.016393443,0.016806723,0.035578748
29211,63556,0.497626582,0.731147541,0.336134454,0.509962049
29211,64667,0.053533755,0.013114754,0.042016807,0.050284630
29211,63566,0.007647679,0.006557377,0.025210084,0.008064516
29211,64630,0.011339662,0.000000000,0.008403361,0.010436433
29211,63560,0.040875527,0.000000000,0.042016807,0.037950664
29211,63544,0.114451477,0.026229508,0.092436975,0.107447818
29211,63565,0.003955696,0.009836066,0.000000000,0.004269450
29211,64645,0.059335443,0.032786885,0.378151261,0.066413662
29211,64641,0.012658228,0.003278689,0.000000000,0.011622391
29211,63545,0.160864979,0.160655738,0.058823529,0.157969639
29213,65744,0.001657172,0.000808190,0.000783699,0.001559347
29213,65739,0.018539617,0.008081897,0.002351097,0.017175748
29213,65673,0.034179182,0.047413793,0.001567398,0.034351495
29213,65680,0.014655619,0.001346983,0.000783699,0.013116859
29213,65630,0.000517866,0.000000000,0.000783699,0.000481563
29213,65616,0.367477991,0.629040948,0.781347962,0.401852871
29213,65761,0.036069394,0.011045259,0.004702194,0.033021464
29213,65608,0.101475919,0.011853448,0.016457680,0.091359384
29213,65611,0.008363542,0.001885776,0.000000000,0.007567419
29213,65771,0.015328845,0.005118534,0.000783699,0.014034122
29213,65759,0.011444847,0.001616379,0.001567398,0.010319207
29213,65726,0.032522009,0.002155172,0.004702194,0.029123097
29213,65731,0.003883998,0.001346983,0.000783699,0.003577325
29213,65614,0.005592957,0.000269397,0.000783699,0.004999083
29213,65672,0.134671155,0.094558190,0.121473354,0.130870482
29213,65679,0.029388918,0.008890086,0.014106583,0.027196845
29213,65615,0.055463490,0.144935345,0.001567398,0.061502477
29213,65737,0.003236665,0.000269397,0.000000000,0.002889378
29213,65733,0.011755567,0.002963362,0.000783699,0.010686113
29213,65653,0.066830658,0.024515086,0.042319749,0.062511466
29213,65740,0.037571207,0.000808190,0.001567398,0.033388369
29213,65627,0.009373382,0.001077586,0.000783699,0.008415887
29215,65548,0.000805607,0.000000000,0.000000000,0.000758150
29215,65484,0.007814388,0.004761905,0.006802721,0.007657316
29215,65542,0.190445501,0.096825397,0.258503401,0.186732373
29215,65479,0.016192701,0.004761905,0.006802721,0.015542077
29215,65660,0.000725046,0.000000000,0.000000000,0.000682335
29215,65552,0.072907436,0.020634921,0.129251701,0.071038666
29215,65689,0.169258036,0.173015873,0.108843537,0.168764215
29215,65570,0.020381858,0.003174603,0.006802721,0.019408643
29215,65468,0.003464110,0.003174603,0.006802721,0.003487491
